sitename,workbookname,projectname,datasourcename,count
INNOVATION,NVP Control Book,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Snapshot Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,SHOP17-Headcount Analytics,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Tech-Channel Control Book PROD V 1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Achievment SVP CB V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Headcount Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Visual Map,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - Channel Open Deals & Pipeline,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,KPI Tracker,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.0 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book - Territory Based,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Recruiting Conversion Rates,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Territory Manual Adjustment,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FP&A Weekly Pipeline Summary,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Commit Drilldown,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,RFP Analysis by Vertical (Working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Productivity - 2017,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FM and RFP Activity data by Split,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Slicer,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Analysis - Dynamic,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Summary vs. Splits,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM views for Strategy Deck,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Lead Source Attribution,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Stage Conversion Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Proposals This Quarter,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Split Workbook (working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Activity Dashboard -  FMC RFP HC (Ramped Rep),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,YoY by NAICS,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,000 - Blank Template Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V2.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Quota Achievement,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,001 - Initial Data Views and Joins,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NAICS Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,BSL Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Snapshot Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,SHOP17-Headcount Analytics,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Tech-Channel Control Book PROD V 1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Achievment SVP CB V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Headcount Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Visual Map,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - Channel Open Deals & Pipeline,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,KPI Tracker,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.0 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book - Territory Based,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Recruiting Conversion Rates,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Territory Manual Adjustment,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FP&A Weekly Pipeline Summary,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Commit Drilldown,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,RFP Analysis by Vertical (Working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Productivity - 2017,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FM and RFP Activity data by Split,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Slicer,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Analysis - Dynamic,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Summary vs. Splits,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM views for Strategy Deck,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Lead Source Attribution,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Stage Conversion Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Proposals This Quarter,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Split Workbook (working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Activity Dashboard -  FMC RFP HC (Ramped Rep),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,YoY by NAICS,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,000 - Blank Template Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V2.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Quota Achievement,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,001 - Initial Data Views and Joins,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NAICS Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,BSL Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Snapshot Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,SHOP17-Headcount Analytics,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Tech-Channel Control Book PROD V 1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Achievment SVP CB V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Headcount Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Visual Map,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - Channel Open Deals & Pipeline,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,KPI Tracker,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.0 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book - Territory Based,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Recruiting Conversion Rates,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Territory Manual Adjustment,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FP&A Weekly Pipeline Summary,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Commit Drilldown,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,RFP Analysis by Vertical (Working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Productivity - 2017,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FM and RFP Activity data by Split,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Slicer,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Analysis - Dynamic,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Summary vs. Splits,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM views for Strategy Deck,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Lead Source Attribution,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Stage Conversion Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Proposals This Quarter,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Split Workbook (working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Activity Dashboard -  FMC RFP HC (Ramped Rep),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,YoY by NAICS,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,000 - Blank Template Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V2.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Quota Achievement,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,001 - Initial Data Views and Joins,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NAICS Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,BSL Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Snapshot Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,SHOP17-Headcount Analytics,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Tech-Channel Control Book PROD V 1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Achievment SVP CB V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Headcount Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Visual Map,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - Channel Open Deals & Pipeline,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,KPI Tracker,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.0 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book - Territory Based,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Recruiting Conversion Rates,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Territory Manual Adjustment,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FP&A Weekly Pipeline Summary,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1 ,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Commit Drilldown,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,RFP Analysis by Vertical (Working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Productivity - 2017,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,FM and RFP Activity data by Split,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Slicer,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM Analysis - Dynamic,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Forecast Summary vs. Splits,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,TAM views for Strategy Deck,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Lead Source Attribution,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Stage Conversion Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Proposals This Quarter,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Split Workbook (working),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Activity Dashboard -  FMC RFP HC (Ramped Rep),Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,YoY by NAICS,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,000 - Blank Template Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V2.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Quota Achievement,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Test - VC-PE Weekly Control Book V 1.1,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,001 - Initial Data Views and Joins,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NAICS Analysis,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,BSL Workbook,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,NVP Control Book,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Snapshot Views,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,SHOP17-Headcount Analytics,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Tech-Channel Control Book PROD V 1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Achievment SVP CB V1.0,Sales Ops & Provision,Opportunity+Split+Product (trinet.my.salesforce.com),
INNOVATION,Pipeline Health V1.0,Sales Ops & Provision,Proposals+ (trinet.my.salesforce.com),
INNOVATION,Headcount Analysis,Sales Ops & Provision,Proposals+ (trinet.my.salesforce.com),
INNOVATION,TAM Visual Map,Sales Ops & Provision,Proposals+ (trinet.my.salesforce.com),
